id,date,item,sales
9392,2013-09-20,6,61
9393,2013-09-21,6,59
9394,2013-09-22,6,49
9395,2013-09-23,6,34
9396,2013-09-24,6,38
9397,2013-09-25,6,37
9398,2013-09-26,6,52
9399,2013-09-27,6,56
9400,2013-09-28,6,52
9401,2013-09-29,6,54
9402,2013-09-30,6,39
9403,2013-10-01,6,33
9404,2013-10-02,6,42
9405,2013-10-03,6,38
9406,2013-10-04,6,47
9407,2013-10-05,6,55
9408,2013-10-06,6,55
9409,2013-10-07,6,23
9410,2013-10-08,6,53
9411,2013-10-09,6,50
9412,2013-10-10,6,38
9413,2013-10-11,6,45
9414,2013-10-12,6,59
9415,2013-10-13,6,44
9416,2013-10-14,6,33
9417,2013-10-15,6,34
9418,2013-10-16,6,37
9419,2013-10-17,6,51
9420,2013-10-18,6,51
9421,2013-10-19,6,53
9422,2013-10-20,6,46
9423,2013-10-21,6,44
9424,2013-10-22,6,38
9425,2013-10-23,6,51
9426,2013-10-24,6,44
9427,2013-10-25,6,50
9428,2013-10-26,6,58
9429,2013-10-27,6,52
9430,2013-10-28,6,28
9431,2013-10-29,6,38
9432,2013-10-30,6,44
9433,2013-10-31,6,37
9434,2013-11-01,6,38
9435,2013-11-02,6,63
9436,2013-11-03,6,58
9437,2013-11-04,6,36
9438,2013-11-05,6,45
9439,2013-11-06,6,45
9440,2013-11-07,6,40
9441,2013-11-08,6,48
9442,2013-11-09,6,58
9443,2013-11-10,6,57
9444,2013-11-11,6,32
9445,2013-11-12,6,50
9446,2013-11-13,6,32
9447,2013-11-14,6,51
9448,2013-11-15,6,40
9449,2013-11-16,6,47
9450,2013-11-17,6,63
9451,2013-11-18,6,36
9452,2013-11-19,6,50
9453,2013-11-20,6,38
9454,2013-11-21,6,43
9455,2013-11-22,6,52
9456,2013-11-23,6,47
9457,2013-11-24,6,43
9458,2013-11-25,6,39
9459,2013-11-26,6,36
9460,2013-11-27,6,47
9461,2013-11-28,6,41
9462,2013-11-29,6,57
9463,2013-11-30,6,50
9464,2013-12-01,6,33
9465,2013-12-02,6,22
9466,2013-12-03,6,25
9467,2013-12-04,6,34
9468,2013-12-05,6,33
9469,2013-12-06,6,46
9470,2013-12-07,6,39
9471,2013-12-08,6,41
9472,2013-12-09,6,30
9473,2013-12-10,6,24
9474,2013-12-11,6,26
9475,2013-12-12,6,38
9476,2013-12-13,6,33
9477,2013-12-14,6,26
9478,2013-12-15,6,43
9479,2013-12-16,6,25
9480,2013-12-17,6,34
9481,2013-12-18,6,27
9482,2013-12-19,6,38
9483,2013-12-20,6,32
9484,2013-12-21,6,51
9485,2013-12-22,6,37
9486,2013-12-23,6,18
9487,2013-12-24,6,27
9488,2013-12-25,6,38
9489,2013-12-26,6,39
9490,2013-12-27,6,36
9491,2013-12-28,6,31
9492,2013-12-29,6,45
9493,2013-12-30,6,24
9494,2013-12-31,6,36
9495,2014-01-01,6,30
9496,2014-01-02,6,41
9497,2014-01-03,6,41
9498,2014-01-04,6,37
9499,2014-01-05,6,47
9500,2014-01-06,6,31
9501,2014-01-07,6,37
9502,2014-01-08,6,34
9503,2014-01-09,6,31
9504,2014-01-10,6,35
9505,2014-01-11,6,45
9506,2014-01-12,6,38
9507,2014-01-13,6,32
9508,2014-01-14,6,27
9509,2014-01-15,6,26
9510,2014-01-16,6,26
9511,2014-01-17,6,31
9512,2014-01-18,6,40
9513,2014-01-19,6,41
9514,2014-01-20,6,22
9515,2014-01-21,6,20
9516,2014-01-22,6,36
9517,2014-01-23,6,37
9518,2014-01-24,6,42
9519,2014-01-25,6,29
9520,2014-01-26,6,40
9521,2014-01-27,6,27
9522,2014-01-28,6,39
9523,2014-01-29,6,26
9524,2014-01-30,6,26
9525,2014-01-31,6,28
9526,2014-02-01,6,43
9527,2014-02-02,6,55
9528,2014-02-03,6,41
9529,2014-02-04,6,41
9530,2014-02-05,6,32
9531,2014-02-06,6,34
9532,2014-02-07,6,44
9533,2014-02-08,6,39
9534,2014-02-09,6,51
9535,2014-02-10,6,19
9536,2014-02-11,6,38
9537,2014-02-12,6,27
9538,2014-02-13,6,40
9539,2014-02-14,6,48
9540,2014-02-15,6,48
9541,2014-02-16,6,36
9542,2014-02-17,6,34
9543,2014-02-18,6,37
9544,2014-02-19,6,44
9545,2014-02-20,6,38
9546,2014-02-21,6,36
9547,2014-02-22,6,36
9548,2014-02-23,6,44
9549,2014-02-24,6,27
9550,2014-02-25,6,39
9551,2014-02-26,6,31
9552,2014-02-27,6,38
9553,2014-02-28,6,49
9554,2014-03-01,6,59
9555,2014-03-02,6,52
9556,2014-03-03,6,37
9557,2014-03-04,6,43
9558,2014-03-05,6,43
9559,2014-03-06,6,44
9560,2014-03-07,6,53
9561,2014-03-08,6,52
9562,2014-03-09,6,57
9563,2014-03-10,6,38
9564,2014-03-11,6,36
9565,2014-03-12,6,49
9566,2014-03-13,6,49
9567,2014-03-14,6,47
9568,2014-03-15,6,54
9569,2014-03-16,6,51
9570,2014-03-17,6,38
9571,2014-03-18,6,43
9572,2014-03-19,6,46
9573,2014-03-20,6,38
9574,2014-03-21,6,53
9575,2014-03-22,6,50
9576,2014-03-23,6,61
9577,2014-03-24,6,37
9578,2014-03-25,6,41
9579,2014-03-26,6,39
9580,2014-03-27,6,46
9581,2014-03-28,6,49
9582,2014-03-29,6,53
9583,2014-03-30,6,65
9584,2014-03-31,6,37
9585,2014-04-01,6,44
9586,2014-04-02,6,63
9587,2014-04-03,6,43
9588,2014-04-04,6,71
9589,2014-04-05,6,66
9590,2014-04-06,6,78
9591,2014-04-07,6,58
9592,2014-04-08,6,45
9593,2014-04-09,6,43
9594,2014-04-10,6,58
9595,2014-04-11,6,54
9596,2014-04-12,6,61
9597,2014-04-13,6,57
9598,2014-04-14,6,33
9599,2014-04-15,6,70
9600,2014-04-16,6,56
9601,2014-04-17,6,53
9602,2014-04-18,6,54
9603,2014-04-19,6,52
9604,2014-04-20,6,51
9605,2014-04-21,6,37
9606,2014-04-22,6,40
9607,2014-04-23,6,44
9608,2014-04-24,6,57
9609,2014-04-25,6,50
9610,2014-04-26,6,60
9611,2014-04-27,6,61
9612,2014-04-28,6,53
9613,2014-04-29,6,40
9614,2014-04-30,6,59
9615,2014-05-01,6,55
9616,2014-05-02,6,69
9617,2014-05-03,6,54
9618,2014-05-04,6,86
9619,2014-05-05,6,41
9620,2014-05-06,6,41
9621,2014-05-07,6,42
9622,2014-05-08,6,58
9623,2014-05-09,6,59
9624,2014-05-10,6,66
9625,2014-05-11,6,58
9626,2014-05-12,6,42
9627,2014-05-13,6,52
9628,2014-05-14,6,47
9629,2014-05-15,6,56
9630,2014-05-16,6,54
9631,2014-05-17,6,79
9632,2014-05-18,6,66
9633,2014-05-19,6,43
9634,2014-05-20,6,63
9635,2014-05-21,6,54
9636,2014-05-22,6,60
9637,2014-05-23,6,46
9638,2014-05-24,6,67
9639,2014-05-25,6,67
9640,2014-05-26,6,45
9641,2014-05-27,6,56
9642,2014-05-28,6,48
9643,2014-05-29,6,56
9644,2014-05-30,6,75
9645,2014-05-31,6,58
9646,2014-06-01,6,63
9647,2014-06-02,6,40
9648,2014-06-03,6,68
9649,2014-06-04,6,50
9650,2014-06-05,6,66
9651,2014-06-06,6,61
9652,2014-06-07,6,55
9653,2014-06-08,6,62
9654,2014-06-09,6,47
9655,2014-06-10,6,43
9656,2014-06-11,6,65
9657,2014-06-12,6,57
9658,2014-06-13,6,61
9659,2014-06-14,6,69
9660,2014-06-15,6,71
9661,2014-06-16,6,36
9662,2014-06-17,6,61
9663,2014-06-18,6,65
9664,2014-06-19,6,65
9665,2014-06-20,6,60
9666,2014-06-21,6,82
9667,2014-06-22,6,82
9668,2014-06-23,6,52
9669,2014-06-24,6,41
9670,2014-06-25,6,80
9671,2014-06-26,6,50
9672,2014-06-27,6,74
9673,2014-06-28,6,74
9674,2014-06-29,6,63
9675,2014-06-30,6,48
9676,2014-07-01,6,56
9677,2014-07-02,6,57
9678,2014-07-03,6,57
9679,2014-07-04,6,73
9680,2014-07-05,6,55
9681,2014-07-06,6,71
9682,2014-07-07,6,59
9683,2014-07-08,6,50
9684,2014-07-09,6,56
9685,2014-07-10,6,71
9686,2014-07-11,6,66
9687,2014-07-12,6,71
9688,2014-07-13,6,73
9689,2014-07-14,6,64
9690,2014-07-15,6,65
9691,2014-07-16,6,79
9692,2014-07-17,6,78
9693,2014-07-18,6,62
9694,2014-07-19,6,74
9695,2014-07-20,6,64
9696,2014-07-21,6,57
9697,2014-07-22,6,65
9698,2014-07-23,6,59
9699,2014-07-24,6,77
9700,2014-07-25,6,70
9701,2014-07-26,6,66
9702,2014-07-27,6,96
9703,2014-07-28,6,54
9704,2014-07-29,6,59
9705,2014-07-30,6,65
9706,2014-07-31,6,72
9707,2014-08-01,6,69
9708,2014-08-02,6,66
9709,2014-08-03,6,64
9710,2014-08-04,6,52
9711,2014-08-05,6,46
9712,2014-08-06,6,60
9713,2014-08-07,6,61
9714,2014-08-08,6,51
9715,2014-08-09,6,66
9716,2014-08-10,6,73
9717,2014-08-11,6,41
9718,2014-08-12,6,58
9719,2014-08-13,6,44
9720,2014-08-14,6,51
9721,2014-08-15,6,52
9722,2014-08-16,6,69
9723,2014-08-17,6,66
9724,2014-08-18,6,54
9725,2014-08-19,6,50
9726,2014-08-20,6,62
9727,2014-08-21,6,51
9728,2014-08-22,6,52
9729,2014-08-23,6,76
9730,2014-08-24,6,72
9731,2014-08-25,6,55
9732,2014-08-26,6,58
9733,2014-08-27,6,60
9734,2014-08-28,6,56
9735,2014-08-29,6,54
9736,2014-08-30,6,66
9737,2014-08-31,6,53
9738,2014-09-01,6,45
9739,2014-09-02,6,60
9740,2014-09-03,6,52
9741,2014-09-04,6,55
9742,2014-09-05,6,61
9743,2014-09-06,6,48
9744,2014-09-07,6,67
9745,2014-09-08,6,57
9746,2014-09-09,6,46
9747,2014-09-10,6,37
9748,2014-09-11,6,63
9749,2014-09-12,6,56
9750,2014-09-13,6,64
9751,2014-09-14,6,63
9752,2014-09-15,6,40
9753,2014-09-16,6,54
9754,2014-09-17,6,50
9755,2014-09-18,6,39
9756,2014-09-19,6,53
9757,2014-09-20,6,68
9758,2014-09-21,6,63
9759,2014-09-22,6,29
9760,2014-09-23,6,51
9761,2014-09-24,6,59
9762,2014-09-25,6,43
9763,2014-09-26,6,65
9764,2014-09-27,6,64
9765,2014-09-28,6,62
9766,2014-09-29,6,35
9767,2014-09-30,6,50
9768,2014-10-01,6,40
9769,2014-10-02,6,50
9770,2014-10-03,6,61
9771,2014-10-04,6,53
9772,2014-10-05,6,42
9773,2014-10-06,6,41
9774,2014-10-07,6,40
9775,2014-10-08,6,49
9776,2014-10-09,6,46
9777,2014-10-10,6,51
9778,2014-10-11,6,40
9779,2014-10-12,6,52
9780,2014-10-13,6,41
9781,2014-10-14,6,54
9782,2014-10-15,6,47
9783,2014-10-16,6,48
9784,2014-10-17,6,52
9785,2014-10-18,6,57
9786,2014-10-19,6,61
9787,2014-10-20,6,36
9788,2014-10-21,6,43
9789,2014-10-22,6,47
9790,2014-10-23,6,50
9791,2014-10-24,6,50
9792,2014-10-25,6,56
9793,2014-10-26,6,56
9794,2014-10-27,6,41
9795,2014-10-28,6,45
9796,2014-10-29,6,55
9797,2014-10-30,6,46
9798,2014-10-31,6,69
9799,2014-11-01,6,55
9800,2014-11-02,6,65
9801,2014-11-03,6,43
9802,2014-11-04,6,62
9803,2014-11-05,6,46
9804,2014-11-06,6,52
9805,2014-11-07,6,50
9806,2014-11-08,6,70
9807,2014-11-09,6,54
9808,2014-11-10,6,33
9809,2014-11-11,6,48
9810,2014-11-12,6,46
9811,2014-11-13,6,53
9812,2014-11-14,6,58
9813,2014-11-15,6,54
9814,2014-11-16,6,63
9815,2014-11-17,6,41
9816,2014-11-18,6,43
9817,2014-11-19,6,38
9818,2014-11-20,6,49
9819,2014-11-21,6,61
9820,2014-11-22,6,64
9821,2014-11-23,6,64
9822,2014-11-24,6,27
9823,2014-11-25,6,60
9824,2014-11-26,6,55
9825,2014-11-27,6,55
9826,2014-11-28,6,49
9827,2014-11-29,6,72
9828,2014-11-30,6,74
9829,2014-12-01,6,27
9830,2014-12-02,6,36
9831,2014-12-03,6,36
9832,2014-12-04,6,28
9833,2014-12-05,6,35
9834,2014-12-06,6,47
9835,2014-12-07,6,32
9836,2014-12-08,6,27
9837,2014-12-09,6,25
9838,2014-12-10,6,26
9839,2014-12-11,6,40
9840,2014-12-12,6,44
9841,2014-12-13,6,45
9842,2014-12-14,6,42
9843,2014-12-15,6,24
9844,2014-12-16,6,49
9845,2014-12-17,6,31
9846,2014-12-18,6,48
9847,2014-12-19,6,34
9848,2014-12-20,6,34
9849,2014-12-21,6,52
9850,2014-12-22,6,28
9851,2014-12-23,6,39
9852,2014-12-24,6,32
9853,2014-12-25,6,41
9854,2014-12-26,6,42
9855,2014-12-27,6,52
9856,2014-12-28,6,50
9857,2014-12-29,6,29
9858,2014-12-30,6,36
9859,2014-12-31,6,40
9860,2015-01-01,6,32
9861,2015-01-02,6,33
9862,2015-01-03,6,32
9863,2015-01-04,6,44
9864,2015-01-05,6,30
9865,2015-01-06,6,34
9866,2015-01-07,6,37
9867,2015-01-08,6,43
9868,2015-01-09,6,41
9869,2015-01-10,6,39
9870,2015-01-11,6,43
9871,2015-01-12,6,17
9872,2015-01-13,6,42
9873,2015-01-14,6,25
9874,2015-01-15,6,35
9875,2015-01-16,6,28
9876,2015-01-17,6,39
9877,2015-01-18,6,43
9878,2015-01-19,6,30
9879,2015-01-20,6,30
9880,2015-01-21,6,28
9881,2015-01-22,6,33
9882,2015-01-23,6,30
9883,2015-01-24,6,43
9884,2015-01-25,6,40
9885,2015-01-26,6,35
9886,2015-01-27,6,38
9887,2015-01-28,6,25
9888,2015-01-29,6,32
9889,2015-01-30,6,39
9890,2015-01-31,6,51
9891,2015-02-01,6,43
9892,2015-02-02,6,29
9893,2015-02-03,6,37
9894,2015-02-04,6,40
9895,2015-02-05,6,39
9896,2015-02-06,6,50
9897,2015-02-07,6,42
9898,2015-02-08,6,48
9899,2015-02-09,6,41
9900,2015-02-10,6,35
9901,2015-02-11,6,38
9902,2015-02-12,6,37
9903,2015-02-13,6,42
9904,2015-02-14,6,49
9905,2015-02-15,6,52
9906,2015-02-16,6,23
9907,2015-02-17,6,40
9908,2015-02-18,6,31
9909,2015-02-19,6,45
9910,2015-02-20,6,38
9911,2015-02-21,6,47
9912,2015-02-22,6,52
9913,2015-02-23,6,31
9914,2015-02-24,6,43
9915,2015-02-25,6,31
9916,2015-02-26,6,39
9917,2015-02-27,6,37
9918,2015-02-28,6,37
9919,2015-03-01,6,44
9920,2015-03-02,6,41
9921,2015-03-03,6,44
9922,2015-03-04,6,49
9923,2015-03-05,6,59
9924,2015-03-06,6,49
9925,2015-03-07,6,52
9926,2015-03-08,6,58
9927,2015-03-09,6,35
9928,2015-03-10,6,41
9929,2015-03-11,6,59
9930,2015-03-12,6,36
9931,2015-03-13,6,68
9932,2015-03-14,6,50
9933,2015-03-15,6,56
9934,2015-03-16,6,35
9935,2015-03-17,6,44
9936,2015-03-18,6,38
9937,2015-03-19,6,40
9938,2015-03-20,6,54
9939,2015-03-21,6,58
9940,2015-03-22,6,61
9941,2015-03-23,6,38
9942,2015-03-24,6,42
9943,2015-03-25,6,40
9944,2015-03-26,6,57
9945,2015-03-27,6,46
9946,2015-03-28,6,42
9947,2015-03-29,6,45
9948,2015-03-30,6,34
9949,2015-03-31,6,49
9950,2015-04-01,6,51
9951,2015-04-02,6,57
9952,2015-04-03,6,69
9953,2015-04-04,6,70
9954,2015-04-05,6,66
9955,2015-04-06,6,41
9956,2015-04-07,6,42
9957,2015-04-08,6,58
9958,2015-04-09,6,57
9959,2015-04-10,6,49
9960,2015-04-11,6,70
9961,2015-04-12,6,54
9962,2015-04-13,6,41
9963,2015-04-14,6,52
9964,2015-04-15,6,52
9965,2015-04-16,6,44
9966,2015-04-17,6,55
9967,2015-04-18,6,62
9968,2015-04-19,6,70
9969,2015-04-20,6,33
9970,2015-04-21,6,49
9971,2015-04-22,6,60
9972,2015-04-23,6,59
9973,2015-04-24,6,56
9974,2015-04-25,6,61
9975,2015-04-26,6,54
9976,2015-04-27,6,40
9977,2015-04-28,6,55
9978,2015-04-29,6,39
9979,2015-04-30,6,57
9980,2015-05-01,6,74
9981,2015-05-02,6,63
9982,2015-05-03,6,78
9983,2015-05-04,6,58
9984,2015-05-05,6,56
9985,2015-05-06,6,56
9986,2015-05-07,6,57
9987,2015-05-08,6,58
9988,2015-05-09,6,65
9989,2015-05-10,6,71
9990,2015-05-11,6,57
9991,2015-05-12,6,44
9992,2015-05-13,6,49
9993,2015-05-14,6,64
9994,2015-05-15,6,69
9995,2015-05-16,6,60
9996,2015-05-17,6,86
9997,2015-05-18,6,52
9998,2015-05-19,6,72
9999,2015-05-20,6,57
10000,2015-05-21,6,62
10001,2015-05-22,6,59
10002,2015-05-23,6,67
10003,2015-05-24,6,74
10004,2015-05-25,6,45
10005,2015-05-26,6,63
10006,2015-05-27,6,58
10007,2015-05-28,6,63
10008,2015-05-29,6,57
10009,2015-05-30,6,62
10010,2015-05-31,6,83
10011,2015-06-01,6,40
10012,2015-06-02,6,60
10013,2015-06-03,6,58
10014,2015-06-04,6,66
10015,2015-06-05,6,76
10016,2015-06-06,6,59
10017,2015-06-07,6,63
10018,2015-06-08,6,51
10019,2015-06-09,6,50
10020,2015-06-10,6,63
10021,2015-06-11,6,62
10022,2015-06-12,6,64
10023,2015-06-13,6,71
10024,2015-06-14,6,59
10025,2015-06-15,6,55
10026,2015-06-16,6,71
10027,2015-06-17,6,51
10028,2015-06-18,6,69
10029,2015-06-19,6,74
10030,2015-06-20,6,69
10031,2015-06-21,6,67
10032,2015-06-22,6,54
10033,2015-06-23,6,59
10034,2015-06-24,6,65
10035,2015-06-25,6,62
10036,2015-06-26,6,71
10037,2015-06-27,6,71
10038,2015-06-28,6,70
10039,2015-06-29,6,43
10040,2015-06-30,6,59
10041,2015-07-01,6,61
10042,2015-07-02,6,57
10043,2015-07-03,6,75
10044,2015-07-04,6,73
10045,2015-07-05,6,73
10046,2015-07-06,6,44
10047,2015-07-07,6,56
10048,2015-07-08,6,69
10049,2015-07-09,6,52
10050,2015-07-10,6,62
10051,2015-07-11,6,85
10052,2015-07-12,6,73
10053,2015-07-13,6,62
10054,2015-07-14,6,56
10055,2015-07-15,6,66
10056,2015-07-16,6,70
10057,2015-07-17,6,76
10058,2015-07-18,6,63
10059,2015-07-19,6,87
10060,2015-07-20,6,48
10061,2015-07-21,6,54
10062,2015-07-22,6,69
10063,2015-07-23,6,63
10064,2015-07-24,6,64
10065,2015-07-25,6,99
10066,2015-07-26,6,91
10067,2015-07-27,6,64
10068,2015-07-28,6,59
10069,2015-07-29,6,70
10070,2015-07-30,6,65
10071,2015-07-31,6,49
10072,2015-08-01,6,68
10073,2015-08-02,6,62
10074,2015-08-03,6,57
10075,2015-08-04,6,56
10076,2015-08-05,6,65
10077,2015-08-06,6,63
10078,2015-08-07,6,66
10079,2015-08-08,6,69
10080,2015-08-09,6,79
10081,2015-08-10,6,39
10082,2015-08-11,6,44
10083,2015-08-12,6,51
10084,2015-08-13,6,56
10085,2015-08-14,6,65
10086,2015-08-15,6,59
10087,2015-08-16,6,74
10088,2015-08-17,6,52
10089,2015-08-18,6,44
10090,2015-08-19,6,49
10091,2015-08-20,6,47
10092,2015-08-21,6,65
10093,2015-08-22,6,67
10094,2015-08-23,6,62
10095,2015-08-24,6,39
10096,2015-08-25,6,62
10097,2015-08-26,6,62
10098,2015-08-27,6,43
10099,2015-08-28,6,51
10100,2015-08-29,6,72
10101,2015-08-30,6,93
10102,2015-08-31,6,42
10103,2015-09-01,6,51
10104,2015-09-02,6,67
10105,2015-09-03,6,58
10106,2015-09-04,6,57
10107,2015-09-05,6,67
10108,2015-09-06,6,69
10109,2015-09-07,6,49
10110,2015-09-08,6,48
10111,2015-09-09,6,47
10112,2015-09-10,6,53
10113,2015-09-11,6,55
10114,2015-09-12,6,61
10115,2015-09-13,6,74
10116,2015-09-14,6,46
10117,2015-09-15,6,51
10118,2015-09-16,6,35
10119,2015-09-17,6,45
10120,2015-09-18,6,67
10121,2015-09-19,6,62
10122,2015-09-20,6,66
10123,2015-09-21,6,44
10124,2015-09-22,6,53
10125,2015-09-23,6,62
10126,2015-09-24,6,53
10127,2015-09-25,6,60
10128,2015-09-26,6,67
10129,2015-09-27,6,63
10130,2015-09-28,6,38
10131,2015-09-29,6,48
10132,2015-09-30,6,59
10133,2015-10-01,6,54
10134,2015-10-02,6,44
10135,2015-10-03,6,48
10136,2015-10-04,6,68
10137,2015-10-05,6,47
10138,2015-10-06,6,50
10139,2015-10-07,6,34
10140,2015-10-08,6,52
10141,2015-10-09,6,54
10142,2015-10-10,6,67
10143,2015-10-11,6,56
10144,2015-10-12,6,39
10145,2015-10-13,6,61
10146,2015-10-14,6,54
10147,2015-10-15,6,36
10148,2015-10-16,6,67
10149,2015-10-17,6,48
10150,2015-10-18,6,61
10151,2015-10-19,6,33
10152,2015-10-20,6,47
10153,2015-10-21,6,61
10154,2015-10-22,6,63
10155,2015-10-23,6,52
10156,2015-10-24,6,58
10157,2015-10-25,6,56
10158,2015-10-26,6,34
10159,2015-10-27,6,50
10160,2015-10-28,6,36
10161,2015-10-29,6,48
10162,2015-10-30,6,66
10163,2015-10-31,6,50
10164,2015-11-01,6,66
10165,2015-11-02,6,41
10166,2015-11-03,6,48
10167,2015-11-04,6,68
10168,2015-11-05,6,64
10169,2015-11-06,6,54
10170,2015-11-07,6,60
10171,2015-11-08,6,60
10172,2015-11-09,6,41
10173,2015-11-10,6,49
10174,2015-11-11,6,51
10175,2015-11-12,6,53
10176,2015-11-13,6,49
10177,2015-11-14,6,49
10178,2015-11-15,6,55
10179,2015-11-16,6,33
10180,2015-11-17,6,47
10181,2015-11-18,6,46
10182,2015-11-19,6,42
10183,2015-11-20,6,75
10184,2015-11-21,6,60
10185,2015-11-22,6,62
10186,2015-11-23,6,46
10187,2015-11-24,6,50
10188,2015-11-25,6,42
10189,2015-11-26,6,58
10190,2015-11-27,6,51
10191,2015-11-28,6,61
10192,2015-11-29,6,62
10193,2015-11-30,6,47
10194,2015-12-01,6,37
10195,2015-12-02,6,39
10196,2015-12-03,6,44
10197,2015-12-04,6,30
10198,2015-12-05,6,54
10199,2015-12-06,6,47
10200,2015-12-07,6,26
10201,2015-12-08,6,35
10202,2015-12-09,6,41
10203,2015-12-10,6,34
10204,2015-12-11,6,51
10205,2015-12-12,6,47
10206,2015-12-13,6,43
10207,2015-12-14,6,32
10208,2015-12-15,6,32
10209,2015-12-16,6,44
10210,2015-12-17,6,36
10211,2015-12-18,6,25
10212,2015-12-19,6,40
10213,2015-12-20,6,41
10214,2015-12-21,6,27
10215,2015-12-22,6,32
10216,2015-12-23,6,42
10217,2015-12-24,6,51
10218,2015-12-25,6,42
10219,2015-12-26,6,53
10220,2015-12-27,6,58
10221,2015-12-28,6,26
10222,2015-12-29,6,41
10223,2015-12-30,6,38
10224,2015-12-31,6,40
10225,2016-01-01,6,34
10226,2016-01-02,6,36
10227,2016-01-03,6,60
10228,2016-01-04,6,23
10229,2016-01-05,6,40
10230,2016-01-06,6,37
10231,2016-01-07,6,41
10232,2016-01-08,6,41
10233,2016-01-09,6,54
10234,2016-01-10,6,37
10235,2016-01-11,6,26
10236,2016-01-12,6,37
10237,2016-01-13,6,40
10238,2016-01-14,6,43
10239,2016-01-15,6,43
10240,2016-01-16,6,40
10241,2016-01-17,6,46
10242,2016-01-18,6,24
10243,2016-01-19,6,39
10244,2016-01-20,6,36
10245,2016-01-21,6,38
10246,2016-01-22,6,41
10247,2016-01-23,6,52
10248,2016-01-24,6,43
10249,2016-01-25,6,32
10250,2016-01-26,6,47
10251,2016-01-27,6,31
10252,2016-01-28,6,45
10253,2016-01-29,6,38
10254,2016-01-30,6,45
10255,2016-01-31,6,56
10256,2016-02-01,6,35
10257,2016-02-02,6,39
10258,2016-02-03,6,43
10259,2016-02-04,6,40
10260,2016-02-05,6,53
10261,2016-02-06,6,59
10262,2016-02-07,6,47
10263,2016-02-08,6,26
10264,2016-02-09,6,49
10265,2016-02-10,6,43
10266,2016-02-11,6,40
10267,2016-02-12,6,46
10268,2016-02-13,6,60
10269,2016-02-14,6,54
10270,2016-02-15,6,43
10271,2016-02-16,6,42
10272,2016-02-17,6,36
10273,2016-02-18,6,48
10274,2016-02-19,6,40
10275,2016-02-20,6,63
10276,2016-02-21,6,60
10277,2016-02-22,6,37
10278,2016-02-23,6,31
10279,2016-02-24,6,35
10280,2016-02-25,6,43
10281,2016-02-26,6,40
10282,2016-02-27,6,58
10283,2016-02-28,6,52
10284,2016-02-29,6,40
10285,2016-03-01,6,53
10286,2016-03-02,6,54
10287,2016-03-03,6,53
10288,2016-03-04,6,74
10289,2016-03-05,6,73
10290,2016-03-06,6,75
10291,2016-03-07,6,51
10292,2016-03-08,6,51
10293,2016-03-09,6,48
10294,2016-03-10,6,46
10295,2016-03-11,6,65
10296,2016-03-12,6,51
10297,2016-03-13,6,66
10298,2016-03-14,6,49
10299,2016-03-15,6,56
10300,2016-03-16,6,46
10301,2016-03-17,6,43
10302,2016-03-18,6,62
10303,2016-03-19,6,55
10304,2016-03-20,6,50
10305,2016-03-21,6,55
10306,2016-03-22,6,49
10307,2016-03-23,6,58
10308,2016-03-24,6,58
10309,2016-03-25,6,56
10310,2016-03-26,6,58
10311,2016-03-27,6,62
10312,2016-03-28,6,42
10313,2016-03-29,6,60
10314,2016-03-30,6,37
10315,2016-03-31,6,50
10316,2016-04-01,6,63
10317,2016-04-02,6,78
10318,2016-04-03,6,59
10319,2016-04-04,6,45
10320,2016-04-05,6,51
10321,2016-04-06,6,54
10322,2016-04-07,6,52
10323,2016-04-08,6,65
10324,2016-04-09,6,62
10325,2016-04-10,6,71
10326,2016-04-11,6,57
10327,2016-04-12,6,47
10328,2016-04-13,6,46
10329,2016-04-14,6,74
10330,2016-04-15,6,65
10331,2016-04-16,6,77
10332,2016-04-17,6,72
10333,2016-04-18,6,43
10334,2016-04-19,6,59
10335,2016-04-20,6,51
10336,2016-04-21,6,65
10337,2016-04-22,6,58
10338,2016-04-23,6,80
10339,2016-04-24,6,75
10340,2016-04-25,6,44
10341,2016-04-26,6,70
10342,2016-04-27,6,47
10343,2016-04-28,6,67
10344,2016-04-29,6,62
10345,2016-04-30,6,70
10346,2016-05-01,6,75
10347,2016-05-02,6,53
10348,2016-05-03,6,51
10349,2016-05-04,6,60
10350,2016-05-05,6,62
10351,2016-05-06,6,73
10352,2016-05-07,6,70
10353,2016-05-08,6,74
10354,2016-05-09,6,49
10355,2016-05-10,6,62
10356,2016-05-11,6,76
10357,2016-05-12,6,76
10358,2016-05-13,6,56
10359,2016-05-14,6,84
10360,2016-05-15,6,95
10361,2016-05-16,6,56
10362,2016-05-17,6,43
10363,2016-05-18,6,47
10364,2016-05-19,6,71
10365,2016-05-20,6,58
10366,2016-05-21,6,71
10367,2016-05-22,6,87
10368,2016-05-23,6,49
10369,2016-05-24,6,63
10370,2016-05-25,6,50
10371,2016-05-26,6,57
10372,2016-05-27,6,69
10373,2016-05-28,6,81
10374,2016-05-29,6,71
10375,2016-05-30,6,65
10376,2016-05-31,6,67
10377,2016-06-01,6,69
10378,2016-06-02,6,60
10379,2016-06-03,6,89
10380,2016-06-04,6,81
10381,2016-06-05,6,81
10382,2016-06-06,6,52
10383,2016-06-07,6,54
10384,2016-06-08,6,71
10385,2016-06-09,6,58
10386,2016-06-10,6,75
10387,2016-06-11,6,76
10388,2016-06-12,6,74
10389,2016-06-13,6,51
10390,2016-06-14,6,59
